Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
12657,0.7,Very Good,H,SI1,63.0,55.0,5.59,5.64,3.54,2048
13652,0.6,Ideal,E,VS2,62.0,56.0,5.4,5.43,3.36,2112
4432,0.71,Ideal,G,VS1,61.0,57.0,5.77,5.74,3.51,2686
66,0.38,Premium,I,VS2,61.7,59.0,4.64,4.6,2.85,812
19497,1.3,Very Good,J,SI2,61.1,61.0,6.95,7.0,4.26,5047
11216,0.24,Good,E,VVS1,58.0,60.0,4.08,4.12,2.38,526
20328,1.25,Premium,I,VS2,61.0,59.0,6.89,6.98,4.23,5975
21642,1.2,Ideal,I,VS2,62.5,56.0,6.66,6.74,4.19,5884
4938,0.38,Ideal,F,VVS1,,53.0,4.63,4.67,2.9,1096
26466,1.02,Very Good,H,SI1,62.8,58.0,6.37,6.43,4.02,4932
7716,1.0,Ideal,F,SI2,61.2,57.0,6.39,6.48,3.94,4372
23485,0.4,Premium,G,VVS2,59.7,58.0,4.78,4.8,2.86,982
23434,0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,3146
9202,0.54,Premium,D,VS1,61.1,58.0,5.3,5.24,3.22,2100
1961,0.34,Premium,E,SI2,62.4,59.0,4.42,4.46,2.77,477
4861,0.31,Premium,G,SI1,61.9,56.0,4.38,4.34,2.7,593
11363,0.5,Premium,G,VVS2,62.2,61.0,5.09,5.07,3.16,1806
4867,1.03,Very Good,H,VS2,59.9,59.0,6.5,6.52,3.9,5620
21888,0.55,Ideal,E,VS2,,54.0,5.29,5.26,3.28,1741
24862,0.41,Premium,E,VS1,62.8,58.0,4.72,4.7,2.96,1153
20381,1.5,Fair,J,VS1,60.1,61.0,7.25,7.3,4.37,7819
19843,0.41,Ideal,E,VVS2,61.6,56.0,4.8,4.78,2.95,1243
16658,0.35,Premium,D,SI1,61.5,58.0,4.55,4.53,2.79,772
8559,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,522
7983,1.34,Very Good,H,VVS2,59.7,60.0,7.19,7.22,4.3,9735
9211,1.38,Fair,G,SI2,61.2,59.0,7.19,7.13,4.38,4730
718,1.27,Ideal,F,SI1,61.8,57.0,6.96,6.89,4.28,5761
25562,0.3,Premium,D,SI2,60.9,58.0,4.32,4.29,2.62,574
5115,0.7,Very Good,H,SI2,63.8,59.0,5.6,5.63,3.58,1807
13735,0.32,Very Good,F,VS2,63.3,57.0,4.38,4.34,2.76,773
6155,0.71,Ideal,H,VVS1,62.1,54.0,5.7,5.76,3.56,2918
24797,0.54,Ideal,D,VVS2,61.2,55.0,5.25,5.31,3.23,2302
2200,0.31,Premium,I,SI1,61.5,59.0,4.37,4.35,2.68,523
22881,1.27,Very Good,J,VS2,61.8,60.0,6.9,6.94,4.28,5455
6746,1.22,Ideal,J,VS1,61.4,58.0,6.85,6.87,4.21,6201
504,0.7,Fair,G,SI1,61.6,66.0,5.62,5.57,3.45,1995
1707,1.01,Fair,J,VVS2,66.0,56.0,6.29,6.22,4.13,2998
19924,0.25,Very Good,E,VVS2,62.2,58.0,4.03,4.11,2.53,548
21241,1.01,Very Good,H,SI1,62.3,57.0,6.36,6.42,3.98,4306
5983,0.26,Very Good,E,VVS1,62.6,59.0,4.06,4.09,2.55,554
18320,0.33,Ideal,H,VVS1,62.1,55.0,4.44,4.42,2.75,965
9432,1.5,Premium,H,SI2,62.3,59.0,7.27,7.21,4.52,7291
22187,1.6,Ideal,F,SI1,61.1,55.0,7.55,7.58,4.62,13140
26208,0.32,Ideal,D,SI1,62.9,56.0,4.4,4.38,2.76,706
26878,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,3831
20073,0.41,Ideal,F,VVS1,61.9,56.0,4.77,4.79,2.96,1295
7708,1.55,Ideal,J,VS2,61.4,55.0,7.41,7.49,4.58,8498
9386,0.3,Ideal,H,VS2,62.1,55.0,4.3,4.33,2.68,457
12704,1.0,Good,F,SI2,59.4,64.0,6.36,6.29,3.76,3858
16,0.31,Ideal,G,VS2,61.6,55.0,4.37,4.39,2.7,544
8494,1.01,Good,D,SI1,65.1,57.0,6.3,6.32,4.11,5544
1881,2.01,Premium,G,SI2,,57.2,8.08,8.14,4.97,18705
19124,0.71,Premium,G,SI2,62.0,55.0,5.77,5.71,3.56,2362
20190,1.14,Very Good,H,SI1,63.1,58.0,6.69,6.6,4.19,5458
14662,0.52,Ideal,I,SI2,61.9,55.0,5.17,5.23,3.22,1125
22892,1.97,Premium,H,VS2,62.9,59.0,8.01,7.9,5.0,17535
13986,0.53,Premium,E,SI2,60.5,60.0,5.21,5.24,3.16,1141
18224,1.2,Good,I,SI1,62.3,58.0,6.66,6.72,4.17,5211
4750,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,905
1034,0.27,Premium,G,VS2,62.4,59.0,4.13,4.11,2.57,509
20200,0.9,Very Good,D,VS2,63.5,61.0,6.16,6.09,3.89,4521
14298,0.5,Good,D,SI2,57.1,63.0,5.23,5.27,3.0,1141
22610,1.51,Ideal,H,VS1,62.6,56.0,7.32,7.28,4.57,11686
7157,0.3,Premium,G,VS2,62.2,60.0,4.25,4.24,2.64,675
24292,1.06,Very Good,H,SI1,62.2,58.0,6.45,6.53,4.04,4878
15028,0.3,Ideal,G,IF,61.7,53.0,4.33,4.36,2.68,850
22862,1.0,Very Good,D,SI1,60.5,58.0,6.42,6.48,3.9,5755
10916,1.2,Ideal,G,VS1,62.3,56.0,6.77,6.82,4.23,8442
4943,0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,4269
15814,0.3,Very Good,I,IF,63.3,56.0,4.26,4.21,2.68,810
2109,1.02,Good,H,SI2,,61.0,6.75,6.68,3.89,3770
24687,1.2,Ideal,H,SI1,62.2,58.0,6.81,6.77,4.22,6569
12659,1.51,Fair,H,I1,65.6,61.0,7.16,7.0,4.66,3765
16247,0.42,Premium,G,VS1,60.8,59.0,4.79,4.85,2.93,921
15835,1.01,Premium,E,VVS2,61.8,59.0,6.42,6.39,3.96,9711
15261,0.51,Very Good,D,SI1,59.4,59.0,5.18,5.22,3.09,1420
1453,0.4,Ideal,I,VVS2,61.6,56.0,4.75,4.76,2.93,770
25989,1.03,Very Good,G,I1,63.2,58.0,6.44,6.34,4.04,2988
9922,1.05,Premium,E,I1,62.2,61.0,6.51,6.48,4.04,3293
10765,0.51,Ideal,H,VVS1,61.4,55.0,5.13,5.16,3.16,1776
19791,0.35,Ideal,F,SI1,61.5,54.0,4.57,4.6,2.82,607
26093,1.49,Ideal,H,SI1,62.4,56.0,7.28,7.24,4.53,9132
12301,0.3,Premium,I,VS1,59.8,60.0,4.36,4.34,2.6,608
18305,0.34,Very Good,F,SI2,61.7,61.0,4.44,4.48,2.75,447
16122,0.32,Ideal,D,VS2,62.6,57.0,4.37,4.41,2.75,758
24082,1.09,Ideal,G,VS1,61.7,54.0,6.65,6.7,4.12,7992
13308,1.08,Ideal,I,SI2,61.9,55.0,6.58,6.61,4.08,3849
26193,0.54,Ideal,D,SI1,60.7,56.0,5.3,5.27,3.21,1786
13643,0.75,Very Good,F,SI1,62.3,58.0,5.8,5.86,3.63,2573
23219,0.38,Ideal,F,VS2,61.9,55.0,4.69,4.63,2.89,969
20060,1.24,Ideal,D,VVS2,62.6,55.0,6.89,6.94,4.33,13803
4143,0.43,Ideal,H,VS1,61.2,56.0,4.87,4.9,2.99,850
5638,0.63,Ideal,G,SI1,,58.0,5.44,5.48,3.4,1711
847,1.14,Premium,G,VS2,61.9,58.0,6.72,6.68,4.15,6256
11956,0.33,Ideal,G,VVS2,61.3,56.0,4.46,4.48,2.74,730
25966,1.09,Ideal,F,SI1,,56.0,6.63,6.66,4.08,6872
21747,0.7,Good,D,SI1,63.6,60.0,5.59,5.51,3.51,2512
11339,0.9,Good,E,IF,63.6,56.0,6.11,6.02,3.86,6804
22056,1.01,Premium,F,VS2,62.3,58.0,6.34,6.3,3.94,6271
7756,0.3,Very Good,F,VVS1,61.1,57.0,4.31,4.33,2.64,814
9098,1.01,Ideal,D,SI2,62.5,57.0,6.39,6.35,3.98,5206
26811,1.01,Ideal,G,VS2,63.0,57.0,6.42,6.35,4.02,6027
17166,0.73,Ideal,G,SI2,61.8,56.0,5.76,5.83,3.58,2585
5381,1.02,Premium,G,VS2,61.5,59.0,6.44,6.41,3.95,6416
1330,1.83,Ideal,H,SI1,61.5,56.0,7.87,7.81,4.82,15032
14547,0.33,Premium,I,SI1,62.8,58.0,4.43,4.39,2.77,572
17066,1.32,Ideal,G,VS1,62.6,56.0,7.05,7.0,4.4,9979
18686,1.0,Ideal,H,VVS2,62.9,55.0,6.34,6.39,4.0,6607
11445,1.0,Good,H,VVS2,63.7,52.0,6.41,6.36,4.07,6194
3379,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,5813
10701,0.7,Ideal,E,VS2,61.7,56.0,5.74,5.71,3.53,2979
16317,0.59,Very Good,J,VS2,60.8,56.6,5.42,5.47,3.31,1257
214,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,3445
978,1.13,Very Good,G,SI1,63.1,58.0,6.65,6.59,4.18,5526
6907,1.52,Ideal,G,VS2,61.1,57.0,7.39,7.45,4.53,12840
17950,0.7,Premium,E,VS2,60.8,58.0,5.7,5.74,3.48,2673
8538,0.56,Premium,E,VS2,61.9,55.0,5.31,5.25,3.27,1915
12823,1.5,Ideal,H,SI1,62.0,55.0,7.29,7.34,4.54,10989
5624,0.54,Ideal,D,VS2,61.6,55.0,5.25,5.27,3.24,2307
14450,0.32,Ideal,G,VVS1,62.2,53.0,4.42,4.45,2.76,814
14135,2.28,Premium,H,SI2,62.5,58.0,8.39,8.33,5.23,15413
21403,0.31,Ideal,H,VVS2,62.3,55.0,4.36,4.37,2.72,625
24373,0.26,Ideal,F,VVS1,62.7,55.0,4.07,4.1,2.56,635
14882,0.54,Premium,F,SI2,59.6,60.0,5.25,5.28,3.14,1154
5078,1.24,Premium,F,SI2,61.4,58.0,6.94,6.9,4.25,5889
14973,0.41,Ideal,F,VS1,62.7,55.0,4.77,4.74,2.98,1076
2669,0.54,Premium,D,SI1,60.2,62.0,5.31,5.25,3.18,1720
13235,1.01,Premium,G,SI1,62.3,60.0,6.31,6.25,3.91,4395
22063,2.02,Ideal,J,SI1,59.8,60.0,8.21,8.16,4.9,12713
9285,0.3,Ideal,I,SI1,61.9,57.0,4.28,4.31,2.66,422
2885,0.32,Premium,G,VS2,62.6,59.0,4.33,4.36,2.72,561
5360,0.9,Very Good,I,VS2,63.4,56.0,6.09,6.12,3.87,3489
16135,0.34,Ideal,D,VS1,60.9,56.0,4.51,4.56,2.76,865
18798,0.54,Premium,G,VS1,61.1,60.0,5.28,5.23,3.21,1760
1537,0.32,Good,D,SI1,63.6,56.0,4.34,4.37,2.77,589
4311,0.97,Premium,F,SI1,59.9,59.0,6.39,6.36,3.82,4726
8386,0.52,Very Good,E,VS2,62.8,58.0,5.11,5.14,3.22,1571
13761,0.31,Ideal,F,VS2,61.3,57.0,4.34,4.3,2.65,802
8048,0.71,Very Good,F,SI2,59.0,58.0,5.84,5.89,3.46,2098
20466,0.59,Ideal,E,VS2,60.2,59.0,5.47,5.49,3.3,1941
16024,1.72,Premium,G,VS1,59.4,60.0,7.82,7.86,4.66,17605
12752,0.34,Ideal,E,SI1,60.7,56.0,4.55,4.51,2.75,765
19357,0.53,Ideal,D,VVS1,62.1,57.0,5.15,5.18,3.21,3442
12111,2.04,Premium,I,VS2,62.5,58.0,8.22,8.09,5.1,17028
6320,0.81,Ideal,F,SI2,62.1,57.0,5.91,5.95,3.68,2843
2056,0.4,Ideal,D,VVS1,60.3,57.0,4.81,4.78,2.89,1441
2150,0.52,Ideal,F,SI1,61.6,57.0,5.16,5.19,3.19,1250
23633,1.25,Premium,H,VS1,62.7,59.0,6.82,6.86,4.29,7328
1210,1.78,Very Good,F,SI1,60.6,57.0,7.89,7.94,4.8,13659
10421,0.53,Ideal,G,VVS2,61.5,56.0,5.18,5.22,3.2,1881
13236,1.01,Premium,J,I1,60.7,59.0,6.39,6.42,3.89,2488
5532,0.42,Premium,G,VS2,60.6,58.0,4.83,4.88,2.94,847
10620,0.7,Good,G,VS2,63.1,55.0,5.61,5.64,3.55,2633
9110,0.5,Premium,F,VS1,62.0,58.0,5.1,5.03,3.14,1838
21412,0.58,Premium,E,SI1,61.6,59.0,5.38,5.33,3.3,1794
23307,0.62,Ideal,D,SI1,61.6,55.0,5.49,5.51,3.39,1934
12223,0.41,Ideal,F,VVS1,61.8,55.0,4.78,4.76,2.95,1356
11031,0.32,Ideal,G,IF,62.3,54.0,4.39,4.4,2.74,883
22549,0.33,Premium,G,VS2,,60.0,4.41,4.45,2.72,579
7089,1.0,Very Good,G,SI2,62.6,58.0,6.34,6.38,3.98,4725
6540,0.7,Ideal,E,SI2,62.1,56.0,5.65,5.68,3.52,2453
12013,1.37,Ideal,I,VS2,61.3,56.0,7.15,7.18,4.39,7500
15825,1.2,Very Good,H,VS1,60.2,57.0,6.88,6.95,4.16,8039
7474,0.7,Ideal,G,VS2,61.9,56.0,5.68,5.7,3.52,3253
15844,0.32,Premium,D,SI1,62.3,55.0,4.42,4.38,2.74,756
25424,2.28,Ideal,I,SI2,62.9,57.0,8.41,8.34,5.27,16187
20104,0.56,Ideal,G,VS2,62.1,56.0,5.29,5.31,3.29,1580
2667,0.4,Ideal,E,VVS1,61.7,55.0,4.74,4.76,2.93,1778
19941,1.26,Good,G,SI1,63.2,61.0,6.81,6.87,4.32,6874
580,1.5,Good,H,I1,64.0,56.0,7.18,7.05,4.56,4022
6569,0.32,Ideal,D,VS2,62.3,57.0,4.39,4.41,2.74,758
25270,0.7,Premium,E,SI2,62.9,59.0,5.71,5.64,3.57,2273
14814,0.7,Very Good,G,VS2,61.9,55.0,5.63,5.71,3.51,2507
16271,1.21,Very Good,J,VS2,,58.0,6.79,6.83,4.25,4191
6780,0.7,Good,I,SI2,63.4,59.0,5.66,5.57,3.56,1699
7404,0.3,Very Good,D,VS1,61.2,55.0,4.32,4.34,2.65,610
10067,0.52,Very Good,G,VS2,63.0,56.0,5.09,5.13,3.22,1369
16257,0.71,Fair,G,SI2,65.6,56.0,5.54,5.49,3.63,1691
16335,0.41,Ideal,G,VS2,60.9,57.0,4.79,4.84,2.93,827
17363,0.31,Very Good,G,VVS2,62.1,56.0,4.27,4.33,2.67,707
12172,1.04,Very Good,F,VS2,59.0,57.0,6.64,6.69,3.93,6405
21324,1.03,Ideal,I,SI1,62.2,54.0,6.46,6.5,4.03,4782
17529,0.34,Very Good,G,SI1,61.2,54.0,4.53,4.56,2.78,536
12209,1.71,Ideal,J,VS1,62.4,56.0,7.59,7.63,4.75,10309
26631,1.0,Very Good,D,SI2,59.5,62.0,6.49,6.52,3.87,4543
5368,0.75,Very Good,G,SI1,,55.0,5.81,5.85,3.63,2617
13057,0.52,Ideal,E,SI1,60.9,57.0,5.17,5.2,3.16,1713
1166,1.0,Good,I,VS1,63.7,56.0,6.34,6.32,4.03,5018
7947,1.13,Ideal,G,VVS2,61.5,57.0,6.67,6.71,4.12,8889
1338,1.04,Premium,G,SI2,62.2,59.0,6.57,6.49,4.06,3861
775,0.41,Ideal,I,VVS1,61.7,57.0,4.73,4.76,2.93,875
2580,0.52,Premium,E,VS2,60.7,58.0,5.17,5.21,3.15,1689
1181,0.68,Premium,G,VS1,58.6,59.0,5.8,5.77,3.39,2326
22486,1.01,Very Good,D,IF,63.4,59.0,6.39,6.26,4.01,15219
23527,0.29,Ideal,J,VS1,61.8,56.0,4.23,4.26,2.62,435
9187,0.9,Good,D,SI1,63.9,57.0,6.1,6.04,3.88,3689
10075,0.3,Premium,G,SI2,62.3,59.0,4.29,4.25,2.66,506
20433,1.01,Ideal,H,SI1,61.9,58.0,6.42,6.48,3.99,4767
19005,1.29,Ideal,E,SI2,62.8,57.0,6.94,6.88,4.34,6473
6855,0.23,Ideal,G,VVS1,61.5,57.0,3.94,3.97,2.43,536
22377,1.52,Fair,H,I1,69.7,55.0,6.92,6.89,4.81,4648
7636,1.01,Ideal,H,VS1,62.6,57.0,6.37,6.4,4.0,5777
1277,1.03,Premium,F,VS1,62.2,57.0,6.51,6.47,4.04,7365
21687,1.02,Good,H,VS1,59.8,63.0,6.54,6.61,3.93,5598
21439,2.23,Premium,J,SI2,61.3,60.0,8.4,8.35,5.13,13931
5816,0.3,Ideal,F,IF,61.3,55.0,4.32,4.36,2.66,873
1796,1.21,Ideal,H,SI1,62.2,54.0,6.8,6.86,4.25,6876
5866,0.31,Premium,F,VS2,62.7,59.0,4.34,4.3,2.71,802
23273,1.17,Ideal,G,VS1,59.4,57.0,6.93,6.87,4.1,7155
23727,0.23,Very Good,F,VS1,60.9,57.0,3.96,3.99,2.42,357
6733,0.7,Ideal,D,VS2,61.0,57.0,5.76,5.74,3.51,2859
7114,0.75,Very Good,J,SI1,62.4,56.0,5.78,5.82,3.62,2083
12205,0.43,Ideal,G,SI2,62.3,53.0,4.84,4.86,3.02,696
12831,0.57,Ideal,E,VS2,61.0,54.0,5.43,5.39,3.3,2319
22004,0.35,Ideal,I,IF,61.1,56.0,4.56,4.6,2.8,715
21559,1.01,Premium,E,SI1,59.0,59.0,6.6,6.56,3.88,5226
17627,0.46,Fair,F,VS2,66.0,58.0,4.9,4.76,3.19,982
15533,0.41,Ideal,G,VS1,60.8,57.0,4.8,4.84,2.93,899
17076,0.37,Ideal,D,VS2,61.0,56.0,4.7,4.65,2.85,1124
781,1.21,Very Good,H,SI1,60.2,58.0,6.89,6.93,4.16,6229
19513,0.38,Ideal,H,VS1,62.2,53.7,4.63,4.68,2.9,768
11744,0.91,Good,G,VS1,63.2,58.0,6.07,6.15,3.86,4284
18276,0.31,Good,E,VVS1,60.9,61.0,4.32,4.35,2.64,725
12674,0.25,Premium,F,VS1,61.2,59.0,4.05,4.02,2.47,558
21460,0.58,Ideal,F,VS1,62.1,56.0,5.38,5.32,3.32,2088
17248,0.65,Ideal,G,VVS1,61.9,56.0,5.56,5.59,3.45,3248
7787,0.41,Ideal,H,SI1,62.8,56.0,4.77,4.72,2.98,876
22022,0.99,Fair,I,SI2,68.1,56.0,6.21,6.06,4.18,2811
17912,1.79,Premium,G,SI1,60.5,58.0,7.88,7.83,4.75,14127
6684,0.31,Ideal,J,VVS2,60.3,60.0,4.4,4.45,2.67,476
6583,1.0,Premium,G,VS1,62.4,59.0,6.4,6.35,3.98,6727
21095,0.31,Ideal,D,VS1,62.1,56.0,4.3,4.36,2.69,704
15278,1.7,Very Good,H,VS1,62.8,57.0,7.47,7.57,4.72,14137
7985,0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,1985
22024,0.4,Premium,G,SI1,62.0,59.0,4.7,4.72,2.92,702
3780,0.55,Ideal,J,SI1,62.5,57.0,5.24,5.22,3.27,1059
25106,0.37,Very Good,E,VS1,63.5,59.0,4.55,4.59,2.9,784
8799,0.28,Ideal,F,VS1,60.2,56.0,4.3,4.31,2.59,598
19568,0.7,Ideal,H,SI1,60.6,57.0,5.77,5.74,3.48,2536
7586,0.32,Premium,D,VS2,62.9,59.0,4.39,4.36,2.75,842
9461,1.53,Very Good,H,SI1,63.1,56.0,7.32,7.27,4.6,7862
11812,0.3,Very Good,G,IF,63.0,53.0,4.24,4.3,2.69,895
18418,0.59,Ideal,G,VS1,61.3,55.0,5.42,5.44,3.33,2129
21625,0.37,Good,H,SI1,63.2,57.0,4.54,4.58,2.88,533
4075,0.52,Very Good,D,SI1,63.8,56.0,5.06,5.1,3.24,1452
24042,0.31,Very Good,I,VS1,62.8,55.0,4.31,4.35,2.72,489
5576,0.73,Premium,H,SI2,61.2,59.0,5.83,5.77,3.55,1699
5802,0.37,Premium,G,VS2,59.3,60.0,4.71,4.67,2.78,833
23980,1.6,Premium,F,SI2,58.7,58.0,7.76,7.68,4.53,10286
19413,1.2,Ideal,G,VVS2,60.9,56.0,6.86,6.91,4.19,11530
14777,1.12,Ideal,F,SI2,61.8,55.0,6.69,6.66,4.13,4140
3244,1.03,Good,F,VS2,63.9,59.0,6.35,6.38,4.07,6543
2811,1.03,Fair,G,SI1,66.1,56.0,6.26,6.2,4.12,3052
4114,0.51,Ideal,E,VVS2,60.7,58.0,5.19,5.17,3.14,2545
9883,0.3,Premium,D,SI1,62.5,59.0,4.28,4.26,2.67,709
14590,0.57,Premium,F,VS2,60.3,58.0,5.44,5.4,3.27,1847
11627,0.5,Good,E,SI1,61.8,62.0,5.05,5.08,3.13,1259
11661,1.02,Premium,G,VVS1,63.0,58.0,6.43,6.4,4.04,7797
1065,1.01,Good,H,SI2,57.9,59.0,6.64,6.59,3.83,3903
7894,0.28,Very Good,E,VS1,62.2,59.0,4.19,4.23,2.62,428
21538,0.41,Ideal,I,VVS1,61.3,56.0,4.8,4.85,2.96,863
1519,0.92,Ideal,F,SI1,62.2,55.0,6.25,6.19,3.87,3400
21894,0.81,Very Good,H,VS1,62.2,57.0,5.91,5.94,3.69,3314
941,1.02,Premium,G,SI2,62.5,59.0,6.37,6.42,4.0,4291
13091,0.5,Ideal,E,SI1,61.9,55.0,5.18,5.12,3.19,1409
11041,1.13,Premium,G,IF,61.2,59.0,6.78,6.71,4.13,9698
3699,1.0,Ideal,F,VS1,61.4,56.0,6.46,6.51,3.98,7177
4919,0.36,Ideal,E,VVS2,61.0,55.0,4.6,4.62,2.81,1131
24063,2.04,Ideal,H,SI2,61.5,57.0,8.15,8.18,5.02,16800
935,0.38,Ideal,D,VVS2,60.7,55.0,4.69,4.71,2.85,1289
3131,0.43,Ideal,E,SI2,61.9,57.0,4.83,4.86,3.0,716
20229,0.94,Very Good,G,SI2,62.3,59.0,6.2,6.26,3.88,3351
17952,1.5,Ideal,G,VS2,62.0,55.0,7.33,7.36,4.56,13135
20894,0.3,Very Good,E,VVS2,61.1,62.0,4.28,4.33,2.63,622
20359,1.19,Premium,G,VS2,58.9,61.0,6.88,6.81,4.03,7397
12732,0.86,Very Good,H,SI1,59.7,59.0,6.14,6.23,3.69,3228
9986,0.35,Good,I,SI1,63.6,56.0,4.5,4.53,2.87,472
16753,1.08,Ideal,H,VVS2,62.4,55.0,6.53,6.57,4.09,6856
14620,0.5,Premium,D,VS2,61.1,58.0,5.12,5.09,3.12,1845
16504,0.52,Premium,G,VS1,61.7,56.0,5.21,5.17,3.2,1815
13587,0.42,Premium,G,VS2,60.1,61.0,4.86,4.79,2.9,1087
8347,0.31,Very Good,D,VS2,61.6,55.0,4.37,4.4,2.7,692
14255,0.31,Very Good,D,SI1,63.5,58.0,4.3,4.27,2.72,732
20016,0.54,Ideal,E,SI2,60.7,56.0,5.25,5.3,3.2,1246
11778,1.11,Good,J,SI1,63.6,58.0,6.57,6.48,4.15,3916
25787,0.57,Good,F,VS1,58.3,61.0,5.49,5.54,3.21,1741
10498,1.2,Good,F,VS2,63.8,60.0,6.6,6.65,4.23,7666
21981,1.04,Premium,I,I1,61.6,61.0,6.47,6.45,3.98,2870
3424,0.35,Premium,F,VS2,61.4,59.0,4.53,4.56,2.79,706
21738,1.0,Good,F,SI1,57.9,62.0,6.55,6.58,3.8,4961
25435,1.0,Premium,F,SI2,59.8,58.0,6.53,6.48,3.89,3640
26752,0.53,Ideal,E,VVS1,61.5,54.0,5.25,5.23,3.22,3352
25090,0.7,Ideal,E,SI2,61.0,56.0,5.78,5.72,3.51,2376
23039,0.31,Very Good,G,SI1,,55.0,4.31,4.34,2.7,462
20275,1.51,Premium,H,SI2,59.4,62.0,7.47,7.31,4.39,7235
19021,1.5,Very Good,E,SI2,63.5,59.0,7.28,7.25,4.61,9450
16980,0.33,Ideal,E,VVS2,61.9,57.0,4.44,4.47,2.75,917
10170,0.52,Premium,F,VS2,60.7,59.0,5.18,5.14,3.13,1720
25171,0.7,Premium,G,VS1,62.6,58.0,5.64,5.61,3.52,2648
24185,0.34,Ideal,G,VS2,61.5,57.0,4.47,4.51,2.76,596
9734,0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,3762
14915,0.5,Ideal,D,VS2,61.7,53.0,5.14,5.16,3.18,1678
18375,0.51,Ideal,F,SI1,61.7,56.0,5.12,5.15,3.17,1394
9845,0.74,Very Good,I,VVS1,62.6,57.0,5.76,5.78,3.61,2666
4680,0.63,Ideal,E,VS2,62.1,56.0,5.54,5.51,3.43,2156
22717,1.2,Premium,E,VS2,63.0,58.0,6.75,6.71,4.24,9139
26913,0.54,Premium,E,SI2,61.9,58.0,5.24,5.19,3.23,1250
23516,0.7,Premium,F,SI1,61.9,59.0,5.69,5.71,3.53,2401
24415,0.51,Ideal,D,VS2,61.5,55.0,5.13,5.18,3.17,1787
21377,0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,862
23594,0.9,Ideal,I,SI1,62.3,57.0,6.12,6.15,3.82,3455
17111,0.3,Very Good,D,SI2,62.9,58.0,4.26,4.29,2.69,447
19751,0.73,Ideal,H,VVS1,62.1,56.0,5.75,5.8,3.59,3220
204,0.7,Very Good,G,VS2,63.1,55.0,5.64,5.61,3.55,2657
12721,2.1,Premium,J,VS2,58.3,54.0,8.49,8.45,4.94,12401
12170,0.31,Ideal,G,VS2,61.6,54.0,4.41,4.39,2.71,698
8595,1.62,Premium,F,VS2,61.1,60.0,7.56,7.57,4.62,14826
5902,0.38,Good,E,VS2,,57.0,4.59,4.62,2.91,693
323,0.7,Good,H,VS2,63.8,60.0,5.59,5.51,3.54,2083
21398,0.5,Ideal,D,VVS2,61.0,56.0,5.11,5.15,3.13,2272
21408,1.01,Good,G,VS2,63.2,57.0,6.3,6.35,4.0,5599
15051,0.31,Ideal,G,VS2,59.6,57.0,4.4,4.43,2.63,544
1827,0.41,Very Good,E,VVS2,61.6,60.0,4.75,4.77,2.93,1249
5151,0.73,Premium,F,VS2,62.3,60.0,5.77,5.73,3.58,2683
347,0.7,Ideal,G,VS1,60.6,57.0,5.73,5.79,3.5,3384
9028,0.34,Very Good,G,VS1,62.2,55.0,4.48,4.52,2.8,640
8609,2.14,Ideal,E,SI2,62.7,55.0,8.26,8.21,5.16,13065
232,0.38,Ideal,F,VS2,62.2,54.0,4.64,4.66,2.89,870
1016,0.61,Very Good,E,VS2,60.0,57.0,5.52,5.55,3.32,2036
23233,1.21,Premium,G,SI2,,58.0,6.9,6.96,4.18,5430
25289,1.5,Premium,H,SI1,61.6,58.0,7.33,7.38,4.53,8669
12290,0.31,Ideal,D,VS2,62.2,57.0,4.31,4.34,2.69,734
8981,0.55,Ideal,G,VS2,61.4,56.3,5.26,5.29,3.24,1662
11822,0.72,Good,G,SI2,63.7,59.0,5.74,5.65,3.63,2333
18082,1.0,Very Good,D,SI2,63.3,56.0,6.38,6.35,4.03,4704
24727,1.2,Good,H,SI1,63.6,57.0,6.79,6.74,4.3,5975
17968,1.5,Good,I,I1,62.6,63.0,7.19,7.25,4.52,4620
7454,0.55,Very Good,F,VS1,61.2,56.4,5.28,5.33,3.25,1975
6080,0.83,Ideal,F,SI1,61.8,55.0,6.01,6.06,3.73,4009
16183,0.31,Very Good,H,VVS2,62.4,58.0,4.28,4.31,2.68,625
8777,0.3,Good,I,VS1,63.7,58.0,4.23,4.25,2.7,473
26050,1.01,Very Good,E,SI1,63.1,60.0,6.37,6.34,4.01,5002
6061,1.07,Very Good,G,VS2,63.0,55.0,6.5,6.55,4.11,6355
15855,0.9,Very Good,F,VS2,62.7,58.0,6.12,6.19,3.86,5160
22193,1.23,Very Good,D,SI1,62.3,57.0,6.8,6.87,4.26,8079
26609,0.5,Very Good,E,VS2,63.6,59.0,4.99,5.04,3.19,1446
7365,2.48,Very Good,H,SI2,63.3,56.0,8.6,8.55,5.43,15746
